species,replicate,individual,site,age,age_exact,date,start_end,census,interval,year,year_div,segment,node_below,node_above,stem_weight,leaf_weight,root_weight,diameter_1,diameter_2,diameter_3,total_stem_weight,total_leaf_weight,total_plant_weight,height,notes
EPMI,6,EPMI_006,Basin2005,7,7,14-May-13,end,17,,2013,2013,2,1,2,123.3,144.2,,1.38,,,168.7,219.6,388.3,,
EPMI,6,EPMI_006,Basin2005,7,7,24-May-12,start,2,1,2012,2012,3,2,3,,,,,,,,,,,
EPMI,6,EPMI_006,Basin2005,7,7,14-May-13,end,17,,2013,2013,3,2,3,45.4,75.4,,0.91,,,45.4,75.4,120.8,,
EPMI,7,EPMI_007,Basin2005,7,7,24-May-12,start,2,1,2012,2012,1,0,1,,,,2.76,2.66,2.64,,,,430,
EPMI,7,EPMI_007,Basin2005,7,7,9-May-13,end,17,,2013,2013,1,0,1,1698.3,531.9,,3.36,3.39,3.33,2211.4,849.5,3060.9,400,includes 0 buds
EPMI,7,EPMI_007,Basin2005,7,7,24-May-12,start,2,1,2012,2012,2,1,2,,,,1.98,,,,,,,
EPMI,7,EPMI_007,Basin2005,7,7,9-May-13,end,17,,2013,2013,2,1,2,319,131.9,,2.26,,,513.1,317.6,830.7,,includes 3 mini buds
EPMI,7,EPMI_007,Basin2005,7,7,24-May-12,start,2,1,2012,2012,3,2,3,,,,1.75,,,,,,,
EPMI,7,EPMI_007,Basin2005,7,7,9-May-13,end,17,,2013,2013,3,2,3,194.1,185.7,,2,,,194.1,185.7,379.8,,includes 90 mini buds
EPMI,101,EPMI_101,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.67,,,,,,57,
EPMI,101,EPMI_101,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,103.3,121.4,,1.86,1.88,1.87,213.1,350,563.1,192,
EPMI,101,EPMI_101,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,101,EPMI_101,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,109.8,228.6,,1.34,,,109.8,228.6,338.4,,
EPMI,102,EPMI_102,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.56,,,,,,48,
EPMI,102,EPMI_102,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,83.6,82.4,,1.07,1.12,1.08,101.7,137.4,239.1,132,
EPMI,102,EPMI_102,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,102,EPMI_102,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,18.1,55,,0.79,,,18.1,55,73.1,,
EPMI,104,EPMI_104,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.64,,,,,,47,
EPMI,104,EPMI_104,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,26.2,10,,1.05,1,1.05,58.7,112.7,171.4,157,
EPMI,104,EPMI_104,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,104,EPMI_104,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,2,1,2,32.5,102.7,,0.81,,,32.5,102.7,135.2,,
EPMI,105,EPMI_105,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.62,,,,,,52,
EPMI,105,EPMI_105,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,34.8,41.7,,1.01,1.04,0.99,62.3,132.6,194.9,153,
EPMI,105,EPMI_105,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,105,EPMI_105,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,2,1,2,27.5,90.9,,0.86,,,27.5,90.9,118.4,,
EPMI,106,EPMI_106,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.32,,,,,,28,
EPMI,106,EPMI_106,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,72.6,109.1,,1.08,1.02,1.13,101.8,161.6,263.4,154,
EPMI,106,EPMI_106,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,106,EPMI_106,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,29.2,52.5,,0.68,,,29.2,52.5,81.7,,
EPMI,108,EPMI_108,Waratah2011,1.4,1.4,29-Jun-12,start,4,1,2012,2012,1,0,1,,,,0.73,,,,,,44,
EPMI,108,EPMI_108,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,73.9,60.8,,1.71,1.82,1.69,168.1,237.9,406,128,
EPMI,108,EPMI_108,Waratah2011,1.4,1.4,29-Jun-12,start,4,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,108,EPMI_108,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,60.2,113.8,,1.29,,,94.2,177.1,271.3,,
EPMI,108,EPMI_108,Waratah2011,1.4,1.4,29-Jun-12,start,4,1,2012,2012,3,2,3,,,,,,,,,,,
EPMI,108,EPMI_108,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,3,2,3,34,63.3,,1.1,,,34,63.3,97.3,,
EPMI,109,EPMI_109,Waratah2011,1.4,1.4,2-Nov-12,start,9,0.6,2012,2012,1,0,1,,,,0.68,0.65,,,,,60,
EPMI,109,EPMI_109,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,54.2,33.9,,1.34,1.35,1.35,138.2,171.2,309.4,242,
EPMI,109,EPMI_109,Waratah2011,1.4,1.4,2-Nov-12,start,9,0.6,2012,2012,2,1,2,,,,,,,,,,,
EPMI,109,EPMI_109,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,84,137.3,,1.05,,,84,137.3,221.3,,
EPMI,111,EPMI_111,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,1,0,1,,,,,,,,,,13,"bag says LEMC, but EPMI; previously LEMC_101"
EPMI,111,EPMI_111,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,37.3,75.7,,1.05,0.97,1.01,37.3,75.7,113,121,"bag says LEMC, but EPMI; previously LEMC_101"
EPMI,112,EPMI_112,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,1,0,1,,,,,,,,,,35,"bag says LEMC, but EPMI; previously LEMC_102"
EPMI,112,EPMI_112,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,37.9,4.6,,1.44,1.42,1.51,138.1,170.3,308.4,232,"bag says LEMC, but EPMI; previously LEMC_102"
EPMI,112,EPMI_112,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,2,1,2,,,,,,,,,,,"bag says LEMC, but EPMI; previously LEMC_102"
EPMI,112,EPMI_112,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,100.2,165.7,,1.21,,,100.2,165.7,265.9,,"bag says LEMC, but EPMI; previously LEMC_102"
EPMI,113,EPMI_113,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,1,0,1,,,,,,,,,,43,"bag says LEMC, but EPMI; previously LEMC_103"
EPMI,113,EPMI_113,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,197.4,213.7,,2.05,2.18,2.33,301,353.5,654.5,212,"bag says LEMC, but EPMI; previously LEMC_103"
EPMI,113,EPMI_113,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,1.2,1,9,,,,,,,,,,,"bag says LEMC, but EPMI; previously LEMC_103"
EPMI,113,EPMI_113,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1.2,1,9,5.5,16.9,,0.44,,,5.5,16.9,22.4,,"bag says LEMC, but EPMI; previously LEMC_103"
EPMI,113,EPMI_113,Waratah2011,1.4,1.4,4-May-12,start,2,1,2012,2012,2,1,2,,,,,,,,,,,"bag says LEMC, but EPMI; previously LEMC_103"
EPMI,113,EPMI_113,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,98.1,122.9,,1.28,,,98.1,122.9,221,,"bag says LEMC, but EPMI; previously LEMC_103"
EPMI,116,EPMI_116,Waratah2011,1.4,1.4,9-Aug-12,start,5,0.8,2012,2012,1,0,1,,,,,,,,,,35,"bag says LEES, but EPMI; previouos called LEES_116"
EPMI,116,EPMI_116,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,31.2,66.1,,0.7,0.72,0.71,31.2,66.1,97.3,117,"bag says LEES, but EPMI; previouos called LEES_116"
EPMI,151,EPMI_151,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.08,1.02,0.95,,,,136,
EPMI,151,EPMI_151,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,124.8,86.2,,1.74,1.57,1.67,,,,245,
EPMI,151,EPMI_151,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,2,1,2,,,,0.8,,,,,,,
EPMI,151,EPMI_151,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,95.1,69.8,,1.26,,,,,,,
EPMI,151,EPMI_151,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,23,30.6,,0.9,,,,,,,
EPMI,151,EPMI_151,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,4,3,4,29,40.7,,0.76,,,,,,,
EPMI,152,EPMI_152,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.43,1.5,1.52,,,,148,
EPMI,152,EPMI_152,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,373.7,244.3,,1.94,2.01,2,,,,240,
EPMI,152,EPMI_152,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,2,1,2,,,,1.21,,,,,,,
EPMI,152,EPMI_152,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,55,37.8,,1.43,,,,,,,
EPMI,152,EPMI_152,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,102.9,128,,1.05,,,,,,,
EPMI,153,EPMI_153,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,0.78,0.72,0.72,,,,141,
EPMI,153,EPMI_153,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,188.9,228.5,,1.38,1.54,1.48,,,,272,
EPMI,153,EPMI_153,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,26.4,38.5,,0.82,,,,,,,
EPMI,153,EPMI_153,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,43.8,91.7,,0.79,,,,,,,
EPMI,154,EPMI_154,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.54,1.43,1.48,,,,165,
EPMI,154,EPMI_154,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,140.8,64.6,,1.94,1.82,1.86,,,,245,
EPMI,154,EPMI_154,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,2,1,2,,,,0.93,,,,,,,
EPMI,154,EPMI_154,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,164.9,63.3,,1.45,,,,,,,
EPMI,154,EPMI_154,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,3,2,3,,,,0.45,,,,,,,
EPMI,154,EPMI_154,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,28.6,38.6,,0.72,,,,,,,
EPMI,154,EPMI_154,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,4,3,4,5.2,13.8,,0.6,,,,,,,
EPMI,155,EPMI_155,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.46,1.36,1.48,,,,298,
EPMI,155,EPMI_155,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,610.3,177.8,,1.9,1.78,1.84,,,,545,
EPMI,155,EPMI_155,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,119.7,120.9,,1.63,,,,,,,
EPMI,155,EPMI_155,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,175.3,158.8,,1.38,,,,,,,
EPMI,155,EPMI_155,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,shed,,,2.7,0,,,,,,,,,
EPMI,156,EPMI_156,Waratah2011,2.4,2.4,18-Jun-13,start,19,1,2013,2013,1,0,1,,,,0.89,0.82,0.93,,,,183,
EPMI,156,EPMI_156,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,168.4,113.6,,1.48,1.32,1.47,,,,186,
EPMI,156,EPMI_156,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1.2,1,9,46.3,82.8,,0.74,,,,,,,
EPMI,156,EPMI_156,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,5.6,14.8,,0.59,,,,,,,
EPMI,157,EPMI_157,Waratah2011,2.4,2.4,18-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.85,1.89,1.81,,,,313,
EPMI,157,EPMI_157,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,768.4,353.7,,2.31,2.25,2.21,,,,423,
EPMI,157,EPMI_157,Waratah2011,2.4,2.4,18-Jun-13,start,19,1,2013,2013,2,1,2,,,,0.51,,,,,,,
EPMI,157,EPMI_157,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,150,133.8,,1.33,,,,,,,
EPMI,157,EPMI_157,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,86.6,99.6,,0.95,,,,,,,
EPMI,301,EPMI_301,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.23,0.21,,,,,39,
EPMI,301,EPMI_301,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.41,0.42,,,,,41,
EPMI,302,EPMI_302,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.2,0.19,,,,,21,
EPMI,302,EPMI_302,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.35,0.37,,,,,34,
EPMI,302,EPMI_302,Wilunga2012,1.4,1.35,27-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,0.32,,,,,,15,maybe EPMI 302
EPMI,302,EPMI_302,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,17.2,31.3,,0.86,0.97,0.86,,,,117,maybe EPMI 302
EPMI,302,EPMI_302,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,27.8,72.1,,0.57,,,,,,,maybe EPMI 302
EPMI,303,EPMI_303,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.28,0.25,,,,,17,
EPMI,304,EPMI_304,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.27,0.26,,,,,36,
EPMI,304,EPMI_304,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.6,0.55,,,,,40,
EPMI,304,EPMI_304,Wilunga2012,1.4,1.35,27-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,0.3,,,,,,12,
EPMI,304,EPMI_304,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,12,0,,1.12,1.05,1.12,,,,208,
EPMI,304,EPMI_304,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,48,78.9,,0.96,,,,,,,
EPMI,304,EPMI_304,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,3,2,3,44.2,106.8,,0.85,,,,,,,
EPMI,305,EPMI_305,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.44,0.5,,,,,30,
EPMI,305,EPMI_305,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.5,0.62,,,,,30,
EPMI,306,EPMI_306,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.42,0.39,,,,,24,
EPMI,306,EPMI_306,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.58,0.64,,,,,30,
EPMI,307,EPMI_307,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.57,0.63,,,,,38,
EPMI,307,EPMI_307,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.83,0.79,,,,,51,
EPMI,307,EPMI_307,Wilunga2012,1.4,1.35,28-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,0.35,,,,,,12,
EPMI,307,EPMI_307,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,7.537,1.007,,0.92,0.93,0.97,,,,84,
EPMI,307,EPMI_307,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,20.6,57.3,,0.74,,,,,,,
EPMI,307,EPMI_307,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,3,2,3,6.7,26.7,,0.49,,,,,,,
EPMI,308,EPMI_308,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.34,,,,,,17,
EPMI,309,EPMI_309,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.31,,,,,,16,
EPMI,309,EPMI_309,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.49,0.55,,,,,42,
EPMI,310,EPMI_310,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.52,,,,,,43,
EPMI,310,EPMI_310,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.88,0.89,,,,,90,
EPMI,310,EPMI_310,Wilunga2012,1.4,1.35,28-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,0.41,,,,,,20,
EPMI,310,EPMI_310,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,29.9,16.7,,1.51,1.39,1.33,,,,184,
EPMI,310,EPMI_310,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,92.7,213.9,,1.05,,,,,,,
EPMI,310,EPMI_310,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,3,2,3,34.4,103.9,,0.79,,,,,,,
EPMI,311,EPMI_311,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.33,0.32,,,,,45,
EPMI,311,EPMI_311,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.95,0.92,,,,,117,
EPMI,311,EPMI_311,Wilunga2012,1.4,1.35,28-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,0.35,,,,,,15,
EPMI,311,EPMI_311,Wilunga2012,1.4,1.35,7-Aug-14,end,30,,2014,2014,1,0,1,17.8,1.463,,1.18,1.2,1.23,,,,253,
EPMI,311,EPMI_311,Wilunga2012,1.4,1.35,7-Aug-14,end,30,,2014,2014,2,1,2,68.6,119.1,,1.1,,,,,,,
EPMI,311,EPMI_311,Wilunga2012,1.4,1.35,7-Aug-14,end,30,,2014,2014,3,2,3,75.9,166.8,,0.96,,,,,,,
EPMI,312,EPMI_312,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.21,0.21,,,,,26,
EPMI,312,EPMI_312,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.5,0.53,,,,,84,
EPMI,312,EPMI_312,Wilunga2012,1.4,1.35,28-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,0.3,,,,,,10,
EPMI,312,EPMI_312,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,6.5,0,,0.75,0.69,0.67,,,,98,
EPMI,312,EPMI_312,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,33.2,63.6,,0.63,,,,,,,
EPMI,312,EPMI_312,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,3,2,3,12.8,33.4,,0.48,,,,,,,
EPMI,313,EPMI_313,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.16,0.15,,,,,27,
EPMI,313,EPMI_313,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.53,0.51,,,,,61,
EPMI,313,EPMI_313,Wilunga2012,1.4,1.35,28-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,0.3,,,,,,10,
EPMI,313,EPMI_313,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,3.782,0,,0.64,0.61,0.68,,,,118,
EPMI,313,EPMI_313,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,18.4,18.1,,0.6,,,,,,,
EPMI,313,EPMI_313,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,3,2,3,11.7,43.5,,0.49,,,,,,,
EPMI,314,EPMI_314,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.2,0.19,,,,,32,
EPMI,314,EPMI_314,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.61,0.56,,,,,53,
EPMI,314,EPMI_314,Wilunga2012,1.4,1.35,28-Jun-13,start,19,0.25,2013,2013,1,0,1,,,,0.3,,,,,,8,
EPMI,314,EPMI_314,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,1,0,1,4.19,1.072,,0.83,0.85,0.8,,,,184,
EPMI,314,EPMI_314,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,2,1,2,14.3,13.5,,0.71,,,,,,,
EPMI,314,EPMI_314,Wilunga2012,1.4,1.35,6-Aug-14,end,30,,2014,2014,3,2,3,62,133.3,,0.65,,,,,,,
EPMI,315,EPMI_315,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.31,0.32,,,,,45,
EPMI,315,EPMI_315,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.78,0.73,,,,,50,
EPMI,316,EPMI_316,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.25,0.24,,,,,34,
EPMI,316,EPMI_316,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.52,0.52,,,,,62,
EPMI,401,EPMI_401,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,1,0,1,,,,1.42,1.52,1.64,,,,187,
EPMI,401,EPMI_401,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,161.8,18.2,,1.86,1.88,1.85,291.6,272.4,564,228,
EPMI,401,EPMI_401,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,2,1,2,,,,0.98,,,,,,,
EPMI,401,EPMI_401,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,109.4,193.6,,1.68,,,129.8,254.2,384,,
EPMI,401,EPMI_401,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,3,2,3,,,,,,,,,,,
EPMI,401,EPMI_401,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,20.4,60.6,,1.03,,,20.4,60.6,81,,
EPMI,402,EPMI_402,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,1,0,1,,,,1.28,1.31,1.36,,,,157,
EPMI,402,EPMI_402,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,202.3,112.3,,1.64,1.67,1.92,248.6,1189.4,1438,241,
EPMI,402,EPMI_402,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,402,EPMI_402,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,46.3,66.1,,1.15,,,46.3,66.1,112.4,,
EPMI,403,EPMI_403,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,1,0,1,,,,1.14,1.13,1.12,,,,180,
EPMI,403,EPMI_403,Basin2007,5,5,3-May-13,end,17,,2013,2013,1,0,1,199.6,174.9,,1.77,1.61,1.68,227.2,227.3,454.5,230,
EPMI,403,EPMI_403,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,403,EPMI_403,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,27.6,52.4,,1,1.133333333,1.011111111,27.6,52.4,80,,
EPMI,404,EPMI_404,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,1,0,1,,,,1.42,1.38,1.42,,,,175,
EPMI,404,EPMI_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,192.1,18.3,,2.4,2.37,2.32,347,286.3,633.3,225,
EPMI,404,EPMI_404,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,2,1,2,,,,1.21,,,,,,,
EPMI,404,EPMI_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,107.8,176.4,,1.56,,,154.9,268,422.9,,
EPMI,404,EPMI_404,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,3,2,3,,,,,,,,,,,
EPMI,404,EPMI_404,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,47.1,91.6,,1.35,,,47.1,91.6,138.7,,
EPMI,405,EPMI_405,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,1,0,1,,,,1.43,1.43,1.41,,,,210,
EPMI,405,EPMI_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,249.5,139.5,,1.8,1.8,1.85,305.5,229.9,535.4,235,
EPMI,405,EPMI_405,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,
EPMI,405,EPMI_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,37.3,63.7,,1.31,,,56,90.4,146.4,,
EPMI,405,EPMI_405,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,3,2,3,,,,,,,,,,,
EPMI,405,EPMI_405,Basin2007,5,5,7-May-13,end,17,,2013,2013,3,2,3,18.7,26.7,,1.07,,,18.7,26.7,45.4,,
EPMI,406,EPMI_406,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,1,0,1,,,,1.8,1.78,1.8,,,,298,
EPMI,406,EPMI_406,Basin2007,5,5,7-May-13,end,17,,2013,2013,1,0,1,282.4,80,,2.1,2.12,2.05,600.9,446.5,1047.4,295,
EPMI,406,EPMI_406,Basin2007,5,5,1-Jun-12,start,3,1,2012,2012,2,1,2,,,,1.51,,,,,,,
EPMI,406,EPMI_406,Basin2007,5,5,7-May-13,end,17,,2013,2013,2,1,2,195.8,163.1,,1.83,,,318.5,366.5,685,,
