"site","species","individual","start_end","age","aborted_ovule_count","accessory_costs","accessory_costs_using_seedweight","accessory_inv","all_leaf_and_repro_inv","all_leaf_inv","choosiness","cone_count","count_per_length","diameter","diameter_0","discarded_costs","discarded_inv","embryo_endo_costs","embryo_endo_inv","embryo_endo_size","flower_inv","fruit_costs","fruit_inv","gross_inv","growth_height","growth_inv","growth_leaf","growth_leaf_area","growth_leaf_neg","growth_leaf_pos","growth_leaf_prop_no_accessory","growth_shoot_length","growth_stem","growth_stem_area","growth_stem_diameter","height","height_0","inflorescence_count","leaf_area","leaf_area_0","leaf_inv_gross","leaf_replacement","leaf_repro_inv","leaf_shed","leaf_size","leaf_weight","leaf_weight_0","lifespan","LMA","lvs_end","lvs_end_count","lvs_end_length","mature","maturity","ovule_count","ovule_per_ovary","pack_disp_success_inv","packaging_dispersal_costs","packaging_dispersal_costs_temp","pollen_attract_costs","pollen_set","postpollen_aborted_costs","postpollen_aborted_count","postpollen_aborted_inv","postpollen_all_costs","postpollen_all_inv","postpollen_count","postpollen_temp_inv","prepollen_all_costs","prepollen_all_inv","prepollen_costs_from_pack_disp_tissues","prepollen_costs_from_seed_tissues","prepollen_count","prepollen_count_aborted_preflowering","prepollen_count_reach_flowering","prepollen_discarded_costs","prepollen_discarded_inv","prepollen_inv_aborted_preflowering","prepollen_inv_from_aborted_dispersal","prepollen_inv_from_pack_disp_tissues","prepollen_partial_costs","prepollen_success_inv","prepollen_temp_inv","prop_accessory_vs_embryo_endo","prop_accessory_vs_propagule","prop_discarded_vs_all_repro","prop_embryo_endo_vs_all_repro","prop_embryo_endo_vs_success","prop_endo","prop_leaf_expand","prop_leaf_loss","prop_leaf_replacement","prop_pack_disp_vs_all_repro","prop_pack_disp_vs_success","prop_pollen_attract_vs_all_repro","prop_pollen_attract_vs_success","prop_postpollen_all_vs_all_repro","prop_postpollen_discarded","prop_postpollen_discarded_vs_all_repro","prop_postpollen_success","prop_prepollen_all_vs_all_repro","prop_prepollen_discarded","prop_prepollen_discarded_vs_all_repro","prop_prepollen_success","prop_propagule_vs_all_repro","prop_provisioning_vs_success","prop_repro","prop_success","prop_surplus","propagule_costs","propagule_costs_temp","propagule_inv","provisioning_costs","RA","RA_max_1","replace_leaf_prop_no_accessory","repro_and_leaf_growth_prop_surplus","repro_costs","repro_inv","repro_prop_all_leaf","reproducing","scaled_ovule_count","scaled_pollen_attract_costs","scaled_provisioning_costs","scaled_reach_flowering_count","scaled_repro_inv","scaled_seed_count","seed_coat_costs","seed_count","seed_prop_all","seed_prop_all_acc","seed_prop_surplus","seed_prop_veg","seed_size","seed_size_source","seedset","shoot_leaf_count","shoot_leaf_count_new","shoot_leaf_count_new_and_shed_count","shoot_leaf_count_start","shoot_length_start","stem_area","stem_weight","stem_weight_0","stop_at_flower_count","success_costs","success_inv","surplus_inv","total_inv","total_weight","total_weight_0","wood_density","zygote_set"
"Basin2005","PEPU","PEPU_001","end",7,38,70.7338451770955,66.5723971507798,4880.63531721959,11621.4177738157,6545.73947567508,1.55072463768116,1,1,8.21,6.14,12.9840652667218,895.900503403803,2.82670986842105,195.042980921053,2.21,1191.60654927536,6.98815789473684,482.182894736842,19617.5499295761,32,10117.2487449483,2121.11658918796,62.3857820349401,0,2121.11658918796,0.157167197546696,76,7996.13215576033,23.3298597446395,2.07,840,808,0,314.170588235294,251.784806200354,6545.73947567508,4424.62288648712,7196.79488732861,4424.62288648712,3.91847666666667,10681.8,8560.68341081203,40,0.034,43,43,0,TRUE,7,107,1,3216.31563718028,46.613270104062,47.7593463768116,11.1365098063118,1,6.85091493860804,38,472.713130763955,56.2908949110911,3884.07174886528,107,4451.97684886528,17.2696601344255,1191.60654927536,5.30752429906542,0,0,0,107,6.13315032811374,423.187372639848,0,201.685923364486,567.9051,5.82898550724638,768.419176635514,623.701449275362,0.961573021483158,0.905001289204346,0.176508527684269,0.0384269785168422,0.0466634808115039,0.4045,0.366854929038742,0.51685393258427,0.592399041446807,0.633672082479793,0.76949440738937,0.151392411319095,0.183842111799126,0.765232057809519,0.121705560898059,0.0931329968128835,0.878294439101941,0.234767942190481,0.355140186915888,0.0833755308713858,0.644859813084112,0.0949987107956543,0.816157888200874,0.258731509100858,0.823491472315731,0.619269957194357,6.98815789473684,6.98815789473684,482.182894736842,49.439979972483,0.334081660745518,0.705269273003374,0.457407987622062,0.619269957194357,73.5605550455166,5075.67829814064,0.436752072503295,TRUE,0.424966071681293,0.0442302693890516,0.196358075447737,0.424966071681293,20.1587950231665,0.274043541551488,4.16144802631579,69,0.0132349943018273,0.00994227014184883,0.0271013672022895,0.00994227014184883,6.98815789473684,"Henery",0.644859813084112,59,16,0,89,235,52.939056345458,12753.1,4756.96784423967,0,60.5764897787948,4179.77779473684,7196.79488732861,15192.9270430889,23434.9,13317.6512550517,0.6575,0.644859813084112
"Basin2005","PEPU","PEPU_002","end",7,42,75.6740404320843,71.2644213144372,3859.3760620363,7833.0459756347,3820.9104885984,1.82352941176471,1,1,6.25,5.10333333333333,17.0803711013085,871.098926166733,2.99528284313725,152.759425,2.21,967.087352173913,7.40490196078431,377.65,11928.4899730066,108,5484.60081766265,1389.1568202908,40.8575535379647,0,1389.1568202908,0.191088669995662,115,4095.44399737185,10.2246972635434,1.14666666666667,775,667,0,205.755882352941,164.898328814977,3820.9104885984,2431.75366830761,5401.2923073271,2431.75366830761,3.91847666666667,6995.7,5606.5431797092,40,0.034,47,47,0,TRUE,7,93,1,2457.93891048387,48.194880597723,48.3550647058823,10.3987887330528,1,8.51666273291205,42,434.349799378514,59.7068261737723,3045.04813486239,93,3470.03983486239,18.9624971014493,967.087352173913,4.56980322580645,0,0,0,93,8.56370836839645,436.749126788219,0,191.931735483871,424.9917,5.82898550724638,530.338225385694,542.095652173913,0.961925656425715,0.905873069037615,0.217116029351791,0.0380743435742847,0.0486334437819183,0.4045,0.452806039955593,0.433734939759036,0.656667021002692,0.612626098601548,0.782524769403962,0.132183528472376,0.16884178681412,0.758959448079784,0.142641357424107,0.108259005903951,0.857358642575893,0.241040551920216,0.451612903225806,0.108857023447839,0.548387096774194,0.0941269309623848,0.83115821318588,0.336348984332092,0.782883970648209,0.689551973029168,7.40490196078431,7.40490196078431,377.65,51.1901634408602,0.422475191298205,0.742810286640783,0.492454308792946,0.689551973029168,78.6693232752215,4012.1354870363,0.512206298739514,TRUE,0.563983884302128,0.0630618200183262,0.310434701241259,0.563983884302128,24.3309651217757,0.309281484939877,4.40961911764706,51,0.0189313754503227,0.0128062667903218,0.0282820140640741,0.0128062667903218,7.40490196078431,"Henery",0.548387096774194,68,21,0,83,385,30.6796157577128,8216.3,4120.85600262815,0,61.588952173913,3141.03656086957,5401.2923073271,9496.73630469895,15212,9727.39918233735,0.6575,0.548387096774194
"Basin2005","PEPU","PEPU_003","end",7,26,56.2877956801206,52.3654356801206,2701.81419264579,4420.73915888647,1591.03824624068,1.54166666666667,1,1,5,3.66666666666667,11.5516150624898,554.477522999511,2.66430666666667,127.88672,2.21,720.738827347337,6.58666666666667,316.16,6272.19578430489,7,2500.75047320875,649.293847790336,19.0968778761863,0,649.293847790336,0.217674371166918,24,1851.45662541842,9.07571211037052,1.33333333333333,355,348,0,96.1705882352941,77.0737103591078,1591.03824624068,941.744398450348,3478.99476043612,941.744398450348,3.91847666666667,3269.8,2620.50615220966,40,0.034,41,41,0,TRUE,7,74,1,1679.83040325882,34.9964667345587,34.9848351103844,9.73971388307212,1,6.27593670915908,26,301.244962039636,43.9367101103844,2108.96208529845,74,2398.35598510956,15.0153922364028,720.738827347337,3.91072837582574,0,0,0,74,5.27567835333073,253.232560959875,0,101.678937771469,289.393899811105,5.82898550724638,467.506266387462,431.344927536232,0.954805569935508,0.888270877467263,0.195949162161124,0.0451944300644923,0.0562084235692928,0.4045,0.554669350268326,0.359375,0.704815237105421,0.593642386639429,0.738314492943031,0.165214021134955,0.205477083487676,0.745295050750278,0.142840387762118,0.106458234046357,0.857159612237882,0.254704949249722,0.351351351351351,0.0894909281147671,0.648648648648649,0.111729122532737,0.794522916512324,0.451149965651046,0.804050837838876,0.786971281362015,6.58666666666667,6.58666666666667,316.16,37.6607734012253,0.530855777083905,0.81336739704979,0.481440126807826,0.786971281362015,58.9521023467873,2829.70091264579,0.64009678267436,TRUE,0.960119860004319,0.126368820674288,0.488633195751877,0.960119860004319,36.7142168122104,0.622780449732531,3.92236,48,0.0358187820312431,0.0203894655712143,0.0367596759427049,0.0203894655712143,6.58666666666667,"Henery",0.648648648648649,48,7,3,64,195,19.6349540849362,2853,1001.54337458158,0,47.4004872842975,2275.22338964628,3478.99476043612,5330.45138585454,6122.8,3622.04952679125,0.6575,0.648648648648649
"Basin2005","PEPU","PEPU_004","end",7,0,0,0,0,4927.04646512555,4927.04646512555,0,0,1,6.53666666666667,4.5,0,0,0,0,2.21,0,0,0,9605.32115090283,77,6033.45567349211,1355.18098771482,39.8582643445536,0,1355.18098771482,0.141086483879557,65,4678.27468577728,17.6541886434941,2.03666666666667,520,443,0,200.723529411765,160.865265067211,4927.04646512555,3571.86547741073,1355.18098771482,3571.86547741073,3.91847666666667,6824.6,5469.41901228518,40,0.034,17,17,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.141086483879557,0.653061224489796,0.512949685671097,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.275049362190314,0,0,0,0,0,0,0.512949685671097,0.275049362190314,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,31,14,0,49,105,33.5585014522924,6505.5,1827.22531422272,0,0,0,1355.18098771482,6033.45567349211,13330.1,7296.6443265079,0.6575,0
"Basin2005","PEPU","PEPU_005","end",7,0,0,0,0,1423.46152155463,1423.46152155463,0,0,1,5.03666666666667,4.14666666666667,0,0,0,0,2.21,0,0,0,3705.21461232369,75,2967.34607470719,685.592983938135,20.1644995275922,0,685.592983938135,0.185034621653986,79,2281.75309076906,6.41919008914125,0.890000000000001,510,435,0,101.547058823529,81.3825592959372,1423.46152155463,737.868537616497,685.592983938135,737.868537616497,3.91847666666667,3452.6,2767.00701606187,40,0.034,22,22,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.185034621653986,0.266666666666667,0.38417788724576,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.481637876090507,0,0,0,0,0,0,0.38417788724576,0.481637876090507,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,49,27,0,30,98,19.9239893357127,4728.3,2446.54690923094,0,0,0,685.592983938135,2967.34607470719,8180.9,5213.55392529281,0.6575,0
"Basin2005","PEPU","PEPU_006","end",7,56,209.22774136828,205.97531886828,2510.73289641936,7316.4970780344,4779.25325161504,5.66666666666667,1,1,7.65333333333333,5.97,66.0689500277002,792.827400332403,2.20924416666667,26.51093,2.21,673.642414492754,5.46166666666667,65.54,13826.0294060802,-155,7992.53472680184,1483.00239875606,43.6177176104723,0,1483.00239875606,0.13340466398448,125,6509.53232804579,18.0112306485746,1.68333333333333,585,740,0,219.655882352941,176.038164742469,4779.25325161504,3296.25085285898,4020.24622517542,3296.25085285898,3.91847666666667,7468.3,5985.29760124394,40,0.034,31,31,0,TRUE,7,68,1,1599.02742294118,133.252285245098,134.077383333333,9.90650609548167,1,19.8385882487858,56,238.063058985429,155.30011766055,1863.60141192661,68,2140.87281192661,56.1368678743961,673.642414492754,4.07752058823529,0,0,0,68,46.2303617789145,554.764341346974,0,228.341152941176,277.2714,5.82898550724638,118.87807314578,396.371014492754,0.989551288006319,0.974168820782001,0.31247584172912,0.0104487119936806,0.0151975925034533,0.4045,0.290773736052338,0.550724637681159,0.529182808971668,0.630222214471904,0.916654646808209,0.0468532318052951,0.0681477606883382,0.734498353103328,0.127743549378039,0.0938274266377432,0.872256450621961,0.265501646896672,0.823529411764706,0.218648415091377,0.176470588235294,0.025831179217999,0.931852239311662,0.183512109796582,0.68752415827088,0.549476912557651,5.46166666666667,5.46166666666667,65.54,135.461529411765,0.240958897055169,0.63111652478665,0.42471394165517,0.549476912557651,211.436985534947,2537.24382641936,0.346783959503883,TRUE,0.386279873455163,0.0562747635433156,0.769500918223813,0.386279873455163,14.4130327087377,0.0681670364920876,3.2524225,12,0.00234292844004268,0.00191746518261718,0.00659435480194829,0.00191746518261718,5.46166666666667,"Henery",0.176470588235294,61,30,0,69,188,46.0035280504067,11420,4910.46767195421,0,145.368035507246,1744.41642608696,4020.24622517542,10529.7785532212,18888.3,10895.7652731982,0.6575,0.176470588235294
"Basin2005","PEPU","PEPU_007","end",7,0,0,0,0,2219.91285254318,2219.91285254318,0,0,1,6.00666666666667,5.07333333333333,0,0,0,0,2.21,0,0,0,4819.68928910062,65,3325.02443958045,725.248003023011,21.3308236183239,0,725.248003023011,0.150476090785169,78,2599.77643655744,8.12206420708081,0.933333333333334,610,545,0,107.420588235294,86.0897646169702,2219.91285254318,1494.66484952016,725.248003023011,1494.66484952016,3.91847666666667,3652.3,2927.05199697699,40,0.034,23,23,0,TRUE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.150476090785169,0.51063829787234,0.460592523581001,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.326701114501929,0,0,0,0,0,0,0.460592523581001,0.326701114501929,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,40,17,0,47,96,28.337200641965,5945.6,3345.82356344256,0,0,0,725.248003023011,3325.02443958045,9597.9,6272.87556041955,0.6575,0
"Waratah2011","PEPU","PEPU_151","end",2.4,0,0,0,0,985.312731128212,985.312731128212,0,0,1,2.69333333333333,2.10333333333333,0,0,0,0,2.21,0,0,0,1132.63007131023,41,1132.63007131023,985.312731128212,33.8978909656428,0,985.312731128212,0.869933401987465,40,147.317340182017,2.22270298235356,0.59,96,55,0,56.7377239879221,22.8398330222793,985.312731128212,0,985.312731128212,0,4.21661666666667,1649.2,663.887268871788,40,0.0290670806666667,20,20,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.869933401987465,0,0.869933401987465,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.869933401987465,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,34,14,0,20,27,5.69731318387013,273.8,126.482659817983,0,0,0,985.312731128212,1132.63007131023,1923,790.369928689772,0.6575,0
"Waratah2011","PEPU","PEPU_152","end",2.4,0,0,0,0,67.2518264255401,67.2518264255401,0,0,1,1.41333333333333,1.36,0,0,0,0,2.21,0,0,0,69.3156372469977,4,63.7719182355423,61.7081074140847,2.12295510931202,0,61.7081074140847,0.890247999801192,10,2.06381082145762,0.116169115012743,0.0533333333333335,28,24,0,3.55336682016524,1.43041171085322,67.2518264255401,5.54371901145538,61.7081074140847,5.54371901145538,4.21661666666667,103.286,41.5778925859153,40,0.0290670806666667,13,13,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.890247999801192,0.133333333333333,0.970225898463524,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.917567755314523,0,0,0,0,0,0,0.970225898463524,0.917567755314523,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,18,5,0,15,14,1.56884155803266,20.673,18.6091891785424,0,0,0,61.7081074140847,63.7719182355423,123.959,60.1870817644577,0.6575,0
"Waratah2011","PEPU","PEPU_153","end",2.4,0,0,0,0,657.876884769234,657.876884769234,0,0,1,2.01333333333333,1.55333333333333,0,0,0,0,2.21,0,0,0,737.232539992258,65,642.391501582003,563.035846358978,19.3702234089388,0,563.035846358978,0.763715402964838,57,79.3556552230246,1.28857658674741,0.46,90,25,0,32.4215565645269,13.0513331555881,657.876884769234,94.8410384102555,563.035846358978,94.8410384102555,4.21661666666667,942.4,379.364153641022,40,0.0290670806666667,15,15,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.763715402964838,0.25,0.892360075121131,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.855837709750931,0,0,0,0,0,0,0.892360075121131,0.855837709750931,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,31,16,0,20,25,3.18362018197782,149.7,70.3443447769754,0,0,0,563.035846358978,642.391501582003,1092.1,449.708498417997,0.6575,0
"Waratah2011","PEPU","PEPU_154","end",2.4,0,0,0,0,464.145406064015,464.145406064015,0,0,1,1.88,1.65666666666667,0,0,0,0,2.21,0,0,0,494.410376387687,17,421.235532566154,390.970562242482,13.4506305165636,0,390.970562242482,0.790781465993963,18,30.2649703236723,0.620351102682605,0.223333333333333,47,30,0,22.5134408062674,9.06281028970382,464.145406064015,73.1748438215327,390.970562242482,73.1748438215327,4.21661666666667,654.4,263.429437757518,40,0.0290670806666667,13,13,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.790781465993963,0.277777777777778,0.938785729893459,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.842345000369474,0,0,0,0,0,0,0.938785729893459,0.842345000369474,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,29,16,0,18,20,2.77591126871194,98.3,68.0350296763277,0,0,0,390.970562242482,421.235532566154,752.7,331.464467433846,0.6575,0
"Waratah2011","PEPU","PEPU_155","end",2.4,0,0,0,0,1048.12499698454,1048.12499698454,0,0,1,2.66333333333333,1.33666666666667,0,0,0,0,2.21,0,0,0,1456.24274538883,245,1377.83706315945,969.719314755154,33.3614278597713,0,969.719314755154,0.665904992712069,256,408.117748404297,4.16784625376246,1.32666666666667,350,105,0,55.8398009973298,22.4783731375585,1048.12499698454,78.4056822293815,969.719314755154,78.4056822293815,4.21661666666667,1623.1,653.380685244846,40,0.0290670806666667,22,22,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.665904992712069,0.12,0.719746072763902,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.925194339935642,0,0,0,0,0,0,0.719746072763902,0.925194339935642,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,43,21,0,25,80,5.57109969901216,469.2,61.0822515957033,0,0,0,969.719314755154,1377.83706315945,2092.3,714.462936840549,0.6575,0
"Waratah2011","PEPU","PEPU_156","end",2.4,0,0,0,0,448.070411459518,448.070411459518,0,0,1,1.38333333333333,0.86,0,0,0,0,2.21,0,0,0,548.759894621955,135,458.382141497666,357.692658335229,12.3057648078646,0,357.692658335229,0.651819970520344,141,100.689483162436,0.922066170474864,0.523333333333333,170,35,0,20.5971836960763,8.29141888821161,448.070411459518,90.377753124289,357.692658335229,90.377753124289,4.21661666666667,598.7,241.007341664771,40,0.0290670806666667,10,10,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.651819970520344,0.375,0.816514500878746,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.798295645477018,0,0,0,0,0,0,0.816514500878746,0.798295645477018,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,42,32,0,16,30,1.50294665212362,141.7,41.0105168375637,0,0,0,357.692658335229,458.382141497666,740.4,282.017858502334,0.6575,0
"Waratah2011","PEPU","PEPU_157","end",2.4,0,0,0,0,357.109702306398,357.109702306398,0,0,1,1.75333333333333,1.12,0,0,0,0,2.21,0,0,0,409.787133778776,21,319.796836085174,267.119404612796,9.18975688257271,0,267.119404612796,0.651849173861571,21,52.6774314723776,1.42925012445816,0.633333333333333,51,30,0,15.3816616511035,6.19190476853084,357.109702306398,89.9902976936019,267.119404612796,89.9902976936019,4.21661666666667,447.1,179.980595387204,40,0.0290670806666667,12,12,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.651849173861571,0.5,0.871451719367998,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.748003772755547,0,0,0,0,0,0,0.871451719367998,0.748003772755547,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,25,13,0,24,30,2.41445358062392,74.4,21.7225685276224,0,0,0,267.119404612796,319.796836085174,521.5,201.703163914826,0.6575,0
"Wilunga2012","PEPU","PEPU_301","end",1.4,0,0,0,0,163.45655297142,163.45655297142,0,0,1,1.39666666666667,0.91,0,0,0,0,2.21,0,0,0,200.095487451615,25,185.414338442088,148.775403961893,9.49630238054636,0,148.775403961893,0.743522034687906,25,36.6389344801951,0.881670524937455,0.486666666666667,48,23,0,13.2446808510638,3.74837847051747,163.45655297142,14.6811490095267,148.775403961893,14.6811490095267,0.94607837962963,207.5,58.724596038107,40,0.0156666666666667,6,6,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.743522034687906,0.25,0.816892749822483,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.910183172576179,0,0,0,0,0,0,0.816892749822483,0.910183172576179,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,27,21,0,8,23,1.53205874404688,54.3,17.6610655198049,0,0,0,148.775403961893,185.414338442088,261.8,76.3856615579119,0.6575,0
"Wilunga2012","PEPU","PEPU_302","end",1.4,0,0,0,0,600.183068603288,600.183068603288,0,0,1,1.39333333333333,0.97,0,0,0,0,2.21,0,0,0,665.78740564288,43,540.753542849455,475.149205809863,30.3286727112678,0,475.149205809863,0.713665055515824,41,65.6043370395925,0.785773409186627,0.423333333333333,72,29,0,42.3,11.9713272887322,600.183068603288,125.033862793425,475.149205809863,125.033862793425,0.94607837962963,662.7,187.550794190137,40,0.0156666666666667,3,3,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.713665055515824,0.666666666666667,0.901463535531668,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.791673791990839,0,0,0,0,0,0,0.901463535531668,0.791673791990839,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,35,32,0,9,29,1.52475454112729,106.7,41.0956629604075,0,0,0,475.149205809863,540.753542849455,769.4,228.646457150545,0.6575,0
"Wilunga2012","PEPU","PEPU_303","end",1.4,0,0,0,0,784.924885652707,784.924885652707,0,0,1,1.91666666666667,1.05,0,0,0,0,2.21,0,0,0,885.762233718534,58,732.362050762865,631.524702697038,40.3100874061939,0,631.524702697038,0.712973164418879,56,100.837348065828,2.01934594455744,0.866666666666667,90,32,0,56.2212765957447,15.9111891895508,784.924885652707,153.400182955669,631.524702697038,153.400182955669,0.94607837962963,880.8,249.275297302962,40,0.0156666666666667,5,5,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.712973164418879,0.615384615384615,0.886157544059538,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.804567053791257,0,0,0,0,0,0,0.886157544059538,0.804567053791257,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,37,32,0,13,32,2.88524741970313,124.5,23.6626519341724,0,0,0,631.524702697038,732.362050762865,1005.3,272.937949237135,0.6575,0
"Wilunga2012","PEPU","PEPU_305","end",1.4,0,0,0,0,625.682745863744,625.682745863744,0,0,1,1.72,1.01333333333333,0,0,0,0,2.21,0,0,0,721.896521177814,95,573.784256011544,477.570480697474,30.4832221721792,0,477.570480697474,0.661549774361415,127,96.21377531407,1.51704018583347,0.706666666666667,125,30,0,42.5155531914894,12.0323310193102,625.682745863744,148.112265166271,477.570480697474,148.112265166271,0.94607837962963,666.077,188.506519302526,40,0.0156666666666667,3,3,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.661549774361415,0.785714285714286,0.866720821486864,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.763278968222459,0,0,0,0,0,0,0.866720821486864,0.763278968222459,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,40,37,0,14,30,2.32352192659501,126.3,30.08622468593,0,0,0,477.570480697474,573.784256011544,792.377,218.592743988456,0.6575,0
"Wilunga2012","PEPU","PEPU_307","end",1.4,0,0,0,0,530.641003333608,530.641003333608,0,0,1,1.56333333333333,0.856666666666667,0,0,0,0,2.21,0,0,0,615.405122553003,68,548.799981600779,464.035862381384,29.6193103647692,0,464.035862381384,0.754033148857024,68,84.7641192193955,1.34313557916476,0.706666666666667,110,42,0,41.3106382978723,11.6913279331032,530.641003333608,66.605140952224,464.035862381384,66.605140952224,0.94607837962963,647.2,183.164137618616,40,0.0156666666666667,7,7,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.754033148857024,0.363636363636364,0.8622628962402,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.874481729580271,0,0,0,0,0,0,0.8622628962402,0.874481729580271,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,30,23,0,11,42,1.91952183798962,106.5,21.7358807806045,0,0,0,464.035862381384,548.799981600779,753.7,204.900018399221,0.6575,0
"Wilunga2012","PEPU","PEPU_310","end",1.4,0,0,0,0,250,250,0,0,1,1.30333333333333,0.96,0,0,0,0,2.21,0,0,0,281.36931241042,32,210.616787063303,179.247474652883,11.441328169333,0,179.247474652883,0.637054102017435,35,31.3693124104199,0.610315459483638,0.343333333333333,53,21,0,15.9574468085106,4.51611863917767,250,70.7525253471169,179.247474652883,70.7525253471169,0.94607837962963,250,70.7525253471169,40,0.0156666666666667,0,0,0,FALSE,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.4045,0.637054102017435,1,0.888511962652619,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.716989898611533,0,0,0,0,0,0,0.888511962652619,0.716989898611533,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henery",0,26,26,0,6,21,1.33413840687073,57,25.6306875895801,0,0,0,179.247474652883,210.616787063303,307,96.383212936697,0.6575,0
