weight,individual,species,part,Census,count
1526.3,PEPU_805,PEPU,cone_brown,17,1
112.51401869158879,PEPU_807,PEPU,flower_stigma,13,60
349.7391304347826,PEPU_807,PEPU,flower_petals,13,60
279.7,PEPU_807,PEPU,cone_aborted,15,2
285.6202898550725,PEPU_901,PEPU,flower_petals,13,49
25.22225229357798,PEPU_901,PEPU,fruit_aborted,15,9
111.28,PEPU_901,PEPU,fruit_empty,17,32
48.8,PEPU_901,PEPU,fruit_mature,17,8
1440,PEPU_901,PEPU,cone_brown,17,1
8.32,PHPH_401,PHPH,flower_stigma,7,36
58.10755102040817,PHPH_401,PHPH,flower_petals,7,40
48.36363636363637,PHPH_401,PHPH,bract_flower_or_finished_flower,7,40
27.28834355828221,PHPH_401,PHPH,flower_calyx,7,40
16.17777777777778,PHPH_401,PHPH,flower_stigma,8,70
101.6882142857143,PHPH_401,PHPH,flower_petals,8,70
84.63636363636364,PHPH_401,PHPH,bract_flower_or_finished_flower,8,70
47.75460122699387,PHPH_401,PHPH,flower_calyx,8,70
5.818518518518519,PHPH_401,PHPH,seed_pod,9,4
2.738578680203046,PHPH_401,PHPH,seed,9,1
0.9094285714285715,PHPH_401,PHPH,seed_aborted,9,1
42.062222222222225,PHPH_402,PHPH,flower_stigma,7,182
267.29473469387756,PHPH_402,PHPH,flower_petals,7,184
222.4727272727273,PHPH_402,PHPH,bract_flower_or_finished_flower,7,184
125.52638036809817,PHPH_402,PHPH,flower_calyx,7,184
12.600000000000001,PHPH_402,PHPH,flower_aborted_without_petals,7,6
2.7,PHPH_402,PHPH,seed_pod,10,2
2.738578680203046,PHPH_402,PHPH,seed,10,1
9.706666666666667,PHPH_403,PHPH,flower_stigma,7,42
66.82368367346939,PHPH_403,PHPH,flower_petals,7,46
55.618181818181824,PHPH_403,PHPH,bract_flower_or_finished_flower,7,46
31.381595092024543,PHPH_403,PHPH,flower_calyx,7,46
26.849999999999998,PHPH_403,PHPH,flower_aborted_without_petals,7,18
5.818518518518519,PHPH_403,PHPH,seed_pod,9,4
2.738578680203046,PHPH_403,PHPH,seed,9,1
0.9094285714285715,PHPH_403,PHPH,seed_aborted,9,1
2.3111111111111113,PHPH_404,PHPH,flower_stigma,8,10
14.526887755102042,PHPH_404,PHPH,flower_petals,8,10
12.090909090909092,PHPH_404,PHPH,bract_flower_or_finished_flower,8,10
6.822085889570553,PHPH_404,PHPH,flower_calyx,8,10
9.9,PHPH_404,PHPH,flower_aborted_without_petals,8,6
7.2,PHPH_405,PHPH,flower_aborted_without_petals,8,4
3.235555555555556,PHPH_406,PHPH,flower_stigma,8,14
3.948947368421053,PHPH_406,PHPH,fruit_just_starting,8,6
31.959153061224495,PHPH_406,PHPH,flower_petals,8,22
26.6,PHPH_406,PHPH,bract_flower_or_finished_flower,8,22
15.008588957055217,PHPH_406,PHPH,flower_calyx,8,22
22.6,PHPH_406,PHPH,flower_aborted_without_petals,8,12
1.5,PHPH_406,PHPH,fruit_aborted,9,2
9.244444444444445,PHPH_407,PHPH,flower_stigma,8,40
58.10755102040817,PHPH_407,PHPH,flower_petals,8,40
48.36363636363637,PHPH_407,PHPH,bract_flower_or_finished_flower,8,40
27.28834355828221,PHPH_407,PHPH,flower_calyx,8,40
21.5,PHPH_407,PHPH,flower_aborted,11,10
31.431111111111115,PHPH_001,PHPH,flower_stigma,6,136
284.72700000000003,PHPH_001,PHPH,flower_petals,6,196
236.9818181818182,PHPH_001,PHPH,bract_flower_or_finished_flower,6,196
133.71288343558282,PHPH_001,PHPH,flower_calyx,6,196
15.795789473684213,PHPH_001,PHPH,fruit_just_starting,7,24
21,PHPH_001,PHPH,fruit_aborted,7,24
14.5,PHPH_001,PHPH,seed_pod,9,10
13.375,PHPH_001,PHPH,seed,9,5
1.6,PHPH_001,PHPH,seed_pod,10,2
0.5,PHPH_001,PHPH,seed_aborted,10,1
19.875555555555557,PHPH_003,PHPH,flower_stigma,7,86
42.4,PHPH_003,PHPH,flower_aborted,7,16
270.200112244898,PHPH_003,PHPH,flower_petals,7,186
190.65000000000003,PHPH_003,PHPH,bract_flower_or_finished_flower,7,186
126.89079754601228,PHPH_003,PHPH,flower_calyx,7,186
9.8,PHPH_003,PHPH,flower_aborted_without_petals,7,4
23.693684210526317,PHPH_003,PHPH,fruit_just_starting,8,36
38.67777777777778,PHPH_003,PHPH,fruit_young,9,40
3.9119354838709675,PHPH_003,PHPH,fruit_aborted,9,4
31,PHPH_003,PHPH,seed_pod,10,20
21.714285714285715,PHPH_003,PHPH,seed,10,8
3,PHPH_003,PHPH,seed_aborted,10,2
37.90222222222223,PHPH_004,PHPH,flower_stigma,7,164
249.86246938775514,PHPH_004,PHPH,flower_petals,7,172
207.9636363636364,PHPH_004,PHPH,bract_flower_or_finished_flower,7,172
117.33987730061351,PHPH_004,PHPH,flower_calyx,7,172
10.5,PHPH_004,PHPH,seed_pod,9,8
5.477157360406092,PHPH_004,PHPH,seed,9,2
3.3,PHPH_004,PHPH,seed_aborted,9,2
32.35555555555556,PHPH_005,PHPH,flower_stigma,7,140
348.64530612244903,PHPH_005,PHPH,flower_petals,7,240
290.1818181818182,PHPH_005,PHPH,bract_flower_or_finished_flower,7,240
163.73006134969327,PHPH_005,PHPH,flower_calyx,7,240
4.2,PHPH_005,PHPH,fruit_aborted,8,6
38,PHPH_005,PHPH,seed_pod,9,36
29.884615384615383,PHPH_005,PHPH,seed,9,15
3.5,PHPH_005,PHPH,seed_aborted,9,3
88.6,PHPH_005,PHPH,seed_pod,10,56
0.46222222222222226,PHPH_005,PHPH,flower_stigma,10,2
50.13333333333334,PHPH_005,PHPH,seed,10,20
6,PHPH_005,PHPH,seed_aborted,10,8
23.573333333333334,PHPH_006,PHPH,flower_stigma,7,102
313.78077551020414,PHPH_006,PHPH,flower_petals,7,216
261.1636363636364,PHPH_006,PHPH,bract_flower_or_finished_flower,7,216
147.35705521472394,PHPH_006,PHPH,flower_calyx,7,216
17.405,PHPH_006,PHPH,fruit_young,9,18
22.4,PHPH_006,PHPH,fruit_aborted,9,12
99.8,PHPH_006,PHPH,seed_pod,9,66
57.51015228426396,PHPH_006,PHPH,seed,9,21
10.913142857142859,PHPH_006,PHPH,seed_aborted,9,12
24.6,PHPH_006,PHPH,seed_pod,10,18
19.170050761421322,PHPH_006,PHPH,seed,10,7
1.818857142857143,PHPH_006,PHPH,seed_aborted,10,2
47.14666666666667,PHPH_007,PHPH,flower_stigma,7,204
296.34851020408166,PHPH_007,PHPH,flower_petals,7,204
246.65454545454548,PHPH_007,PHPH,bract_flower_or_finished_flower,7,204
139.17055214723928,PHPH_007,PHPH,flower_calyx,7,204
33.28,PHPH_007,PHPH,flower_stigma,8,144
217.90331632653064,PHPH_007,PHPH,flower_petals,8,150
181.36363636363637,PHPH_007,PHPH,bract_flower_or_finished_flower,8,150
102.33128834355828,PHPH_007,PHPH,flower_calyx,8,150
8.727777777777778,PHPH_007,PHPH,seed_pod,9,6
2.738578680203046,PHPH_007,PHPH,seed,9,1
1.818857142857143,PHPH_007,PHPH,seed_aborted,9,2
14.791111111111112,PHPH_801,PHPH,flower_stigma,6,64
133.64736734693878,PHPH_801,PHPH,flower_petals,6,92
111.23636363636365,PHPH_801,PHPH,bract_flower_or_finished_flower,6,92
62.76319018404909,PHPH_801,PHPH,flower_calyx,6,92
33.925,PHPH_801,PHPH,flower_aborted,8,12
47.34545454545455,PHPH_801,PHPH,seed_pod,9,28
41.49090909090909,PHPH_801,PHPH,seed,9,14
5.084444444444445,PHPH_802,PHPH,flower_stigma,6,22
31.959153061224495,PHPH_802,PHPH,flower_petals,6,22
26.6,PHPH_802,PHPH,bract_flower_or_finished_flower,6,22
15.008588957055217,PHPH_802,PHPH,flower_calyx,6,22
2.7733333333333334,PHPH_802,PHPH,flower_stigma,7,12
26.148397959183676,PHPH_802,PHPH,flower_petals,7,18
21.763636363636365,PHPH_802,PHPH,bract_flower_or_finished_flower,7,18
12.279754601226994,PHPH_802,PHPH,flower_calyx,7,18
8.727777777777778,PHPH_802,PHPH,seed_pod,9,6
4.4,PHPH_802,PHPH,seed,9,2
0.4,PHPH_802,PHPH,seed_aborted,9,1
41.13777777777778,PHPH_803,PHPH,flower_stigma,6,178
258.57860204081635,PHPH_803,PHPH,flower_petals,6,178
215.21818181818185,PHPH_803,PHPH,bract_flower_or_finished_flower,6,178
121.43312883435584,PHPH_803,PHPH,flower_calyx,6,178
9.244444444444445,PHPH_803,PHPH,flower_stigma,7,40
95.87745918367348,PHPH_803,PHPH,flower_petals,7,66
79.80000000000001,PHPH_803,PHPH,bract_flower_or_finished_flower,7,66
45.02576687116565,PHPH_803,PHPH,flower_calyx,7,66
27.125,PHPH_803,PHPH,flower_aborted_without_petals,7,10
32.63,PHPH_803,PHPH,seed_pod,9,26
28.2,PHPH_803,PHPH,seed,9,10
1.9,PHPH_803,PHPH,seed_aborted,9,3
2.7733333333333334,PHPH_804,PHPH,flower_stigma,6,12
23.243020408163268,PHPH_804,PHPH,flower_petals,6,16
19.345454545454547,PHPH_804,PHPH,bract_flower_or_finished_flower,6,16
10.915337423312884,PHPH_804,PHPH,flower_calyx,6,16
1.848888888888889,PHPH_804,PHPH,flower_stigma,7,8
11.621510204081634,PHPH_804,PHPH,flower_petals,7,8
9.672727272727274,PHPH_804,PHPH,bract_flower_or_finished_flower,7,8
5.457668711656442,PHPH_804,PHPH,flower_calyx,7,8
23.185263157894738,PHPH_804,PHPH,flower_aborted_without_petals,7,12
1.933888888888889,PHPH_804,PHPH,fruit_young,8,2
2.7,PHPH_804,PHPH,seed_pod,9,2
0.6,PHPH_804,PHPH,seed_aborted,9,1
26.346666666666668,PHPH_805,PHPH,flower_stigma,6,114
191.75491836734696,PHPH_805,PHPH,flower_petals,6,132
159.60000000000002,PHPH_805,PHPH,bract_flower_or_finished_flower,6,132
90.0515337423313,PHPH_805,PHPH,flower_calyx,6,132
109.72500000000001,PHPH_805,PHPH,flower_aborted_without_petals,6,38
1.3163157894736843,PHPH_805,PHPH,fruit_just_starting,8,2
1.7,PHPH_805,PHPH,fruit_aborted,8,2
19,PHPH_805,PHPH,seed_pod,9,14
10.799999999999999,PHPH_805,PHPH,seed,9,4
2.2,PHPH_805,PHPH,seed_aborted,9,3
48.071111111111115,PHPH_806,PHPH,flower_stigma,7,208
453.2388979591837,PHPH_806,PHPH,flower_petals,7,312
377.23636363636365,PHPH_806,PHPH,bract_flower_or_finished_flower,7,312
212.84907975460123,PHPH_806,PHPH,flower_calyx,7,312
57.5,PHPH_806,PHPH,seed_pod,9,32
57.49333333333333,PHPH_806,PHPH,seed,9,16
134.48571428571427,PHPH_806,PHPH,seed_pod,10,72
128.9142857142857,PHPH_806,PHPH,seed,10,36
97.06666666666668,PHPH_807,PHPH,flower_stigma,5,420
610.1292857142857,PHPH_807,PHPH,flower_petals,5,420
507.81818181818187,PHPH_807,PHPH,bract_flower_or_finished_flower,5,420
286.5276073619632,PHPH_807,PHPH,flower_calyx,5,420
110.47111111111111,PHPH_807,PHPH,flower_stigma,6,478
918.0993061224491,PHPH_807,PHPH,flower_petals,6,632
764.1454545454546,PHPH_807,PHPH,bract_flower_or_finished_flower,6,632
431.15582822085895,PHPH_807,PHPH,flower_calyx,6,632
63.32444444444445,PHPH_807,PHPH,flower_stigma,7,274
412.563612244898,PHPH_807,PHPH,flower_petals,7,284
343.38181818181823,PHPH_807,PHPH,bract_flower_or_finished_flower,7,284
193.7472392638037,PHPH_807,PHPH,flower_calyx,7,284
85.01263157894736,PHPH_807,PHPH,flower_aborted_without_petals,7,44
43.031290322580645,PHPH_807,PHPH,fruit_aborted,9,44
167.08620689655172,PHPH_807,PHPH,seed_pod,9,110
96.43103448275863,PHPH_807,PHPH,seed,9,47
6.4,PHPH_807,PHPH,seed_aborted,9,8
1.9559677419354837,PHPH_807,PHPH,fruit_aborted,10,2
8.4,PHPH_807,PHPH,seed_pod,10,8
5.477157360406092,PHPH_807,PHPH,seed,10,2
2,PHPH_807,PHPH,seed_aborted,10,2
27.049473684210525,PHPH_807,PHPH,flower_aborted_without_petals,11,14
96.12083333333332,PHPH_902,PHPH,flower_aborted,8,34
1.3866666666666667,PHPH_903,PHPH,flower_stigma,3,6
14.526887755102042,PHPH_903,PHPH,flower_petals,3,10
12.090909090909092,PHPH_903,PHPH,bract_flower_or_finished_flower,3,10
6.822085889570553,PHPH_903,PHPH,flower_calyx,3,10
5.818518518518519,PHPH_903,PHPH,seed_pod,5,4
5.477157360406092,PHPH_903,PHPH,seed,5,2
7.395555555555556,PHPH_903,PHPH,flower_stigma,7,32
72.63443877551022,PHPH_903,PHPH,flower_petals,7,50
60.45454545454546,PHPH_903,PHPH,bract_flower_or_finished_flower,7,50
34.110429447852766,PHPH_903,PHPH,flower_calyx,7,50
0.46222222222222226,PHPH_903,PHPH,flower_stigma,9,2
3.4,PHPH_903,PHPH,fruit_aborted,9,6
14.546296296296298,PHPH_903,PHPH,seed_pod,10,10
4.8,PHPH_903,PHPH,seed_aborted,10,5
9.244444444444445,PHPH_904,PHPH,flower_stigma,7,40
61.01292857142858,PHPH_904,PHPH,flower_petals,7,42
50.78181818181819,PHPH_904,PHPH,bract_flower_or_finished_flower,7,42
28.65276073619632,PHPH_904,PHPH,flower_calyx,7,42
197.2307692307692,PHPH_904,PHPH,flower_aborted_without_petals,7,80
59.550000000000004,PHPH_904,PHPH,flower_aborted_without_petals,8,24
2.9092592592592594,PHPH_904,PHPH,seed_pod,10,2
0.9094285714285715,PHPH_904,PHPH,seed_aborted,10,1
168.71111111111114,PHPH_905,PHPH,flower_stigma,7,730
1060.4628061224491,PHPH_905,PHPH,flower_petals,7,730
882.6363636363637,PHPH_905,PHPH,bract_flower_or_finished_flower,7,730
498.0122699386504,PHPH_905,PHPH,flower_calyx,7,730
2.7733333333333334,PHPH_905,PHPH,flower_stigma,8,12
328.3076632653062,PHPH_905,PHPH,flower_petals,8,226
273.2545454545455,PHPH_905,PHPH,bract_flower_or_finished_flower,8,226
154.1791411042945,PHPH_905,PHPH,flower_calyx,8,226
113.20315789473685,PHPH_905,PHPH,fruit_just_starting,9,172
9,PHPH_905,PHPH,fruit_aborted,9,14
5.801666666666667,PHPH_905,PHPH,fruit_young,11,6
9.777777777777779,PHPH_905,PHPH,seed_pod,11,8
1.5999999999999999,PHPH_905,PHPH,seed_aborted,11,4
20.364814814814817,PHPH_905,PHPH,seed_pod,12,14
8.215736040609137,PHPH_905,PHPH,seed,12,3
3.637714285714286,PHPH_905,PHPH,seed_aborted,12,4
27.733333333333334,PHPH_906,PHPH,flower_stigma,7,120
180.13340816326533,PHPH_906,PHPH,flower_petals,7,124
149.92727272727274,PHPH_906,PHPH,bract_flower_or_finished_flower,7,124
84.59386503067485,PHPH_906,PHPH,flower_calyx,7,124
1.9,PHPH_906,PHPH,flower_aborted_without_petals,7,2
6.8,PHPH_906,PHPH,seed_pod,10,4
2.2,PHPH_906,PHPH,seed,10,1
0.9,PHPH_906,PHPH,seed_aborted,10,1
61.82736842105263,PHPH_907,PHPH,flower_aborted_without_petals,8,32
13.404444444444445,PHPH_908,PHPH,flower_stigma,7,58
116.21510204081633,PHPH_908,PHPH,flower_petals,7,80
96.72727272727273,PHPH_908,PHPH,bract_flower_or_finished_flower,7,80
54.57668711656442,PHPH_908,PHPH,flower_calyx,7,80
10.8,PHPH_908,PHPH,flower_aborted_without_petals,7,6
1.3163157894736843,PHPH_908,PHPH,fruit_just_starting,9,2
4.1,PHPH_908,PHPH,fruit_aborted,9,6
1.933888888888889,PHPH_908,PHPH,fruit_young,10,2
4,PHPH_908,PHPH,seed_pod,10,4
2.2,PHPH_908,PHPH,seed_aborted,10,2
6.9,PHPH_908,PHPH,seed_pod,11,8
2.738578680203046,PHPH_908,PHPH,seed,11,1
1.4,PHPH_908,PHPH,seed_aborted,11,3
4.768,PILI_305,PILI,inflorescence_bud_mid,12,1
7.182,PILI_105,PILI,flower_stigma,10,27
13.347959183673469,PILI_105,PILI,flower_calyx,10,50
50.0625,PILI_105,PILI,flower_petals,10,50
5.254666666666666,PILI_105,PILI,inflorescence_stalk,10,2
17.435897435897434,PILI_105,PILI,bract_flower_or_finished_flower,10,2
2.7,PILI_105,PILI,fruit_aborted,11,6
4.522,PILI_105,PILI,flower_stigma,11,17
4.538306122448979,PILI_105,PILI,flower_calyx,11,17
17.02125,PILI_105,PILI,flower_petals,11,17
5.254666666666666,PILI_105,PILI,inflorescence_stalk,11,2
17.435897435897434,PILI_105,PILI,bract_flower_or_finished_flower,11,2
12.054545454545455,PILI_105,PILI,seed,12,17
7.678333333333335,PILI_105,PILI,seed_pod,12,17
10.678367346938774,PILI_107,PILI,flower_calyx,9,40
40.05,PILI_107,PILI,flower_petals,9,40
4.6,PILI_107,PILI,inflorescence_stalk,9,1
10.8,PILI_107,PILI,bract_flower_or_finished_flower,9,1
18.654205607476634,PILI_107,PILI,fruit_aborted,10,40
2.627333333333333,PILI_152,PILI,inflorescence_stalk,3,1
8.717948717948717,PILI_152,PILI,bract_flower_or_finished_flower,3,1
0.266,PILI_152,PILI,flower_stigma,4,1
9.3111428571428565,PILI_152,PILI,fruit_young,4,34
15.216673469387755,PILI_152,PILI,flower_calyx,4,57
57.07125,PILI_152,PILI,flower_petals,4,57
2.627333333333333,PILI_152,PILI,inflorescence_stalk,4,1
8.717948717948717,PILI_152,PILI,bract_flower_or_finished_flower,4,1
15.6,PILI_152,PILI,seed,5,22
9.936666666666667,PILI_152,PILI,seed_pod,5,22
34.22916666666667,PILI_153,PILI,bud_big,5,35
2.627333333333333,PILI_153,PILI,inflorescence_stalk,5,1
8.717948717948717,PILI_153,PILI,bract_flower_or_finished_flower,5,1
4.768,PILI_154,PILI,inflorescence_bud_mid,3,1
4.768,PILI_155,PILI,inflorescence_bud_mid,3,1
1.064,PILI_401,PILI,flower_stigma,2,4
1.3347959183673468,PILI_401,PILI,flower_calyx,2,5
5.00625,PILI_401,PILI,flower_petals,2,5
2.627333333333333,PILI_401,PILI,inflorescence_stalk,2,1
8.717948717948717,PILI_401,PILI,bract_flower_or_finished_flower,2,1
0.7090909090909091,PILI_401,PILI,seed,4,1
0.4516666666666667,PILI_401,PILI,seed_pod,4,1
1.33,PILI_401,PILI,flower_stigma,9,5
10.678367346938774,PILI_401,PILI,flower_calyx,9,40
40.05,PILI_401,PILI,flower_petals,9,40
2.627333333333333,PILI_401,PILI,inflorescence_stalk,9,1
8.717948717948717,PILI_401,PILI,bract_flower_or_finished_flower,9,1
11.19252336448598,PILI_401,PILI,fruit_aborted,11,24
7.8,PILI_401,PILI,seed,12,11
4.968333333333334,PILI_401,PILI,seed_pod,12,11
14.63,PILI_402,PILI,flower_stigma,11,55
25.62808163265306,PILI_402,PILI,flower_calyx,11,96
96.12,PILI_402,PILI,flower_petals,11,96
10.509333333333332,PILI_402,PILI,inflorescence_stalk,11,4
34.87179487179487,PILI_402,PILI,bract_flower_or_finished_flower,11,4
17.024,PILI_402,PILI,flower_stigma,12,64
17.08538775510204,PILI_402,PILI,flower_calyx,12,64
64.08,PILI_402,PILI,flower_petals,12,64
7.285714285714285,PILI_402,PILI,inflorescence_stalk,12,3
26.153846153846153,PILI_402,PILI,bract_flower_or_finished_flower,12,3
29.072727272727274,PILI_402,PILI,seed,13,41
18.518333333333334,PILI_402,PILI,seed_pod,13,41
9.842,PILI_404,PILI,flower_stigma,9,37
20.28889795918367,PILI_404,PILI,flower_calyx,9,76
76.095,PILI_404,PILI,flower_petals,9,76
7.882,PILI_404,PILI,inflorescence_stalk,9,3
26.153846153846153,PILI_404,PILI,bract_flower_or_finished_flower,9,3
27.654545454545456,PILI_404,PILI,seed,12,39
17.615000000000002,PILI_404,PILI,seed_pod,12,39
1.862,PILI_405,PILI,flower_stigma,9,7
12.547081632653061,PILI_405,PILI,flower_calyx,9,47
47.058749999999996,PILI_405,PILI,flower_petals,9,47
5.254666666666666,PILI_405,PILI,inflorescence_stalk,9,2
17.435897435897434,PILI_405,PILI,bract_flower_or_finished_flower,9,2
2.7385714285714284,PILI_405,PILI,fruit_young,10,10
15.96,PILI_405,PILI,flower_stigma,10,60
16.017551020408163,PILI_405,PILI,flower_calyx,10,60
60.074999999999996,PILI_405,PILI,flower_petals,10,60
5.254666666666666,PILI_405,PILI,inflorescence_stalk,10,2
17.435897435897434,PILI_405,PILI,bract_flower_or_finished_flower,10,2
2.266698113207547,PILI_405,PILI,fruit_large_immature_01,11,3
1.3,PILI_405,PILI,fruit_aborted,11,3
21.6,PILI_405,PILI,seed,12,24
10.840000000000002,PILI_405,PILI,seed_pod,12,24
34.846000000000004,PILI_406,PILI,flower_stigma,10,131
46.45089795918367,PILI_406,PILI,flower_calyx,10,174
174.2175,PILI_406,PILI,flower_petals,10,174
10.509333333333332,PILI_406,PILI,inflorescence_stalk,10,4
34.87179487179487,PILI_406,PILI,bract_flower_or_finished_flower,10,4
30.490909090909092,PILI_406,PILI,seed,12,43
19.42166666666667,PILI_406,PILI,seed_pod,12,43
11.97,PILI_407,PILI,flower_stigma,12,45
15.216673469387755,PILI_407,PILI,flower_calyx,12,57
57.07125,PILI_407,PILI,flower_petals,12,57
5.254666666666666,PILI_407,PILI,inflorescence_stalk,12,2
17.435897435897434,PILI_407,PILI,bract_flower_or_finished_flower,12,2
8.50909090909091,PILI_407,PILI,seed,14,12
5.420000000000001,PILI_407,PILI,seed_pod,14,12
2.926,PILI_001,PILI,flower_stigma,1,11
2.9365510204081633,PILI_001,PILI,flower_calyx,1,11
11.01375,PILI_001,PILI,flower_petals,1,11
2.627333333333333,PILI_001,PILI,inflorescence_stalk,1,1
8.717948717948717,PILI_001,PILI,bract_flower_or_finished_flower,1,1
4.8898809523809526,PILI_001,PILI,bud_big,10,5
2.627333333333333,PILI_001,PILI,inflorescence_stalk,10,1
8.717948717948717,PILI_001,PILI,bract_flower_or_finished_flower,10,1
13.52429906542056,PILI_001,PILI,fruit_aborted,11,29
3.724,PILI_001,PILI,flower_stigma,11,14
13.347959183673469,PILI_001,PILI,flower_calyx,11,50
50.0625,PILI_001,PILI,flower_petals,11,50
5.254666666666666,PILI_001,PILI,inflorescence_stalk,11,2
17.435897435897434,PILI_001,PILI,bract_flower_or_finished_flower,11,2
4.254545454545455,PILI_001,PILI,seed,12,6
2.7100000000000004,PILI_001,PILI,seed_pod,12,6
0.7090909090909091,PILI_001,PILI,seed,13,1
0.4516666666666667,PILI_001,PILI,seed_pod,13,1
3.99,PILI_002,PILI,flower_stigma,10,15
17.61930612244898,PILI_002,PILI,flower_calyx,10,66
66.0825,PILI_002,PILI,flower_petals,10,66
7.882,PILI_002,PILI,inflorescence_stalk,10,3
26.153846153846153,PILI_002,PILI,bract_flower_or_finished_flower,10,3
15.389719626168224,PILI_002,PILI,fruit_aborted,11,33
17.60357142857143,PILI_002,PILI,bud_big,11,18
1.9,PILI_002,PILI,inflorescence_stalk,11,1
8.717948717948717,PILI_002,PILI,bract_flower_or_finished_flower,11,1
12.763636363636364,PILI_002,PILI,seed,12,18
8.13,PILI_002,PILI,seed_pod,12,18
2.627333333333333,PILI_003,PILI,inflorescence_stalk,11,1
8.717948717948717,PILI_003,PILI,bract_flower_or_finished_flower,11,1
1.862,PILI_003,PILI,flower_stigma,12,7
1.8687142857142858,PILI_003,PILI,flower_calyx,12,7
7.00875,PILI_003,PILI,flower_petals,12,7
5.339183673469387,PILI_004,PILI,flower_calyx,1,20
20.025,PILI_004,PILI,flower_petals,1,20
5.254666666666666,PILI_004,PILI,inflorescence_stalk,1,2
17.435897435897434,PILI_004,PILI,bract_flower_or_finished_flower,1,2
2.798130841121495,PILI_004,PILI,fruit_aborted,2,6
1.8654205607476635,PILI_004,PILI,fruit_aborted,3,4
4.963636363636364,PILI_004,PILI,seed,3,7
3.161666666666667,PILI_004,PILI,seed_pod,3,7
0.266,PILI_004,PILI,flower_stigma,4,1
2.1272727272727274,PILI_004,PILI,seed,4,3
1.3550000000000002,PILI_004,PILI,seed_pod,4,3
4.768,PILI_004,PILI,inflorescence_bud_mid,5,1
6.65,PILI_005,PILI,flower_stigma,8,25
6.673979591836734,PILI_005,PILI,flower_calyx,8,25
25.03125,PILI_005,PILI,flower_petals,8,25
2.627333333333333,PILI_005,PILI,inflorescence_stalk,8,1
8.717948717948717,PILI_005,PILI,bract_flower_or_finished_flower,8,1
0.266,PILI_006,PILI,flower_stigma,12,1
3.2035102040816326,PILI_006,PILI,flower_calyx,12,12
12.015,PILI_006,PILI,flower_petals,12,12
2.627333333333333,PILI_006,PILI,inflorescence_stalk,12,1
8.717948717948717,PILI_006,PILI,bract_flower_or_finished_flower,12,1
3.730841121495327,PILI_006,PILI,fruit_aborted,13,8
2.1272727272727274,PILI_006,PILI,seed,13,3
1.3550000000000002,PILI_006,PILI,seed_pod,13,3
2.9365510204081633,PILI_007,PILI,flower_calyx,10,11
11.01375,PILI_007,PILI,flower_petals,10,11
2.627333333333333,PILI_007,PILI,inflorescence_stalk,10,1
8.717948717948717,PILI_007,PILI,bract_flower_or_finished_flower,10,1
4.197196261682243,PILI_007,PILI,fruit_aborted,11,9
2.627333333333333,PILI_007,PILI,inflorescence_stalk,11,1
8.717948717948717,PILI_007,PILI,bract_flower_or_finished_flower,11,1
6.9953271028037385,PILI_007,PILI,fruit_aborted,12,15
1.4181818181818182,PILI_007,PILI,seed,12,2
4.805265306122449,PILI_007,PILI,flower_calyx,12,18
18.0225,PILI_007,PILI,flower_petals,12,18
0.9033333333333334,PILI_007,PILI,seed_pod,12,2
0.266,PILI_007,PILI,flower_stigma,13,1
1.4181818181818182,PILI_007,PILI,seed,13,2
0.9033333333333334,PILI_007,PILI,seed_pod,13,2
3.3906,PUTU_152,PUTU,flower_stigma,8,30
106.56,PUTU_152,PUTU,flower_petals,8,36
21.860281690140845,PUTU_152,PUTU,flower_calyx,8,36
24.193623188405795,PUTU_152,PUTU,bract_flower_or_finished_flower,8,36
6.200000000000001,PUTU_152,PUTU,seed_pod,10,6
1.934,PUTU_152,PUTU,seed,10,1
1.778,PUTU_152,PUTU,seed_aborted,10,2
1.1301999999999999,PUTU_154,PUTU,flower_stigma,7,10
29.6,PUTU_154,PUTU,flower_petals,7,10
6.072300469483568,PUTU_154,PUTU,flower_calyx,7,10
6.720450885668276,PUTU_154,PUTU,bract_flower_or_finished_flower,7,10
2.93852,PUTU_154,PUTU,flower_stigma,8,26
130.24,PUTU_154,PUTU,flower_petals,8,44
26.718122065727698,PUTU_154,PUTU,flower_calyx,8,44
29.569983896940418,PUTU_154,PUTU,bract_flower_or_finished_flower,8,44
3.304,PUTU_154,PUTU,fruit_aborted,9,2
13.4,PUTU_154,PUTU,seed_pod,10,16
8.664,PUTU_154,PUTU,seed,10,4
2.542,PUTU_154,PUTU,seed_aborted,10,4
0.67812,PUTU_155,PUTU,flower_stigma,7,6
17.759999999999998,PUTU_155,PUTU,flower_petals,7,6
3.643380281690141,PUTU_155,PUTU,flower_calyx,7,6
4.032270531400966,PUTU_155,PUTU,bract_flower_or_finished_flower,7,6
0.67812,PUTU_155,PUTU,flower_stigma,8,6
41.44,PUTU_155,PUTU,flower_petals,8,14
8.501220657276995,PUTU_155,PUTU,flower_calyx,8,14
9.408631239935588,PUTU_155,PUTU,bract_flower_or_finished_flower,8,14
14.2,PUTU_155,PUTU,seed_pod,10,2
0.5728374233128835,PUTU_155,PUTU,seed_aborted,10,1
0.90416,PUTU_156,PUTU,flower_stigma,9,8
35.519999999999996,PUTU_156,PUTU,flower_petals,9,12
7.286760563380282,PUTU_156,PUTU,flower_calyx,9,12
8.064541062801933,PUTU_156,PUTU,bract_flower_or_finished_flower,9,12
3.769,PUTU_156,PUTU,seed_pod,11,4
3.293372972972973,PUTU_156,PUTU,seed,11,2
